hr_mean,hr_std,hr_min,hr_max,hr_range,bf_mean,bf_std,bf_min,bf_max,bf_range,label,hr_rmssd,hr_slope,hr_skew,hr_kurtosis,bf_skew,bf_kurtosis,time_center,bf_rr,hr_bf_corr_long,hr_slope_long,participant
0.0603323035816986,0.952725117012054,-0.9893142073582084,2.418095933080476,3.4074101404386847,-0.7259306933549905,0.6216193481190417,-1.2009618386563206,0.6182991573001904,1.819260995956511,pranayama,0.1262660946923497,-0.0002415706820013,1.1357473831967844,-0.1033294734644001,1.0418711802129628,-0.5111033926677226,210,2.15311004784689,-0.1317016210054605,7.065866132138204e-05,P1
0.1216472423283753,0.917865990385371,-0.855795158800386,2.367589392805046,3.223384551605432,-0.9550708323427686,0.2514466409258846,-1.1618737611100274,-0.233388645950797,0.9284851151592304,pranayama,0.1192167151646346,-8.757565541818335e-05,1.0266622360646973,-0.3565599028811927,1.305497804763423,0.5562358206544746,230,2.936378466557912,-0.0687941692173687,-0.000118126890636,P1
0.0680559821117639,0.9735113540221558,-0.9654236153828232,2.8027381821569124,3.768161797539736,0.4209153172901142,0.8402125354245754,-1.0616938629373291,1.5436161570538305,2.60531001999116,pranayama,0.1346590276803868,-0.0002923078929106,1.198534514797758,0.0873283684363097,-0.2419571105990645,-1.3009660971484682,240,2.936378466557912,-0.0618157124109251,-4.897763006676228e-05,P1
0.0290975447973012,1.0495936895022688,-1.17766538700269,3.2025606246474294,4.38022601165012,-0.7007187920070861,0.4694601634133101,-1.1202072029131254,0.7352328440765009,1.8554400469896264,pranayama,0.1558065611270457,-7.83706347525781e-06,1.334541721972556,0.5508012280024657,1.273160731923068,0.7838752849446542,250,4.002223457476376,-0.0298834044394761,0.0003634892929072,P1
-0.1727795600391381,0.8120625726681558,-1.1167504368731376,2.0324848673417937,3.1492353042149315,-0.1860393735571035,0.7586197249729729,-1.1633286217397174,1.141749769885261,2.305078391624978,pranayama,0.1166507956114171,0.0019345427968181,1.2130664013484207,0.2228267577059206,0.6327449828826981,-1.169199414237466,260,4.170286707211121,-0.0083915657628782,6.432267838888288e-05,P1
0.1253974504911074,0.975001659826503,-0.915726832317542,2.872091546070662,3.787818378388204,-0.2589377372517145,0.7351408190512438,-1.2246241926424697,1.0782057367861488,2.3028299294286185,pranayama,0.141891522945771,-0.0011712651455888,1.2800236944442085,0.3894228235144474,0.436072780844784,-1.040165391123698,270,4.351767905711696,-0.001519240027381,0.0001237642628803,P1
0.0286540082039831,1.0153785656152898,-1.1103784188266963,2.855972144463916,3.9663505632906126,0.0363812950772978,1.164180160521402,-1.0036361381895464,2.225589382111505,3.229225520301052,chanting,0.1509987953338979,-7.536503082078129e-05,1.3139518451286003,0.4432270715648636,0.8415115873699495,-0.99759329372441,280,4.351767905711696,0.0055832164031178,0.0001991456472161,P1
-0.0137911488643366,1.1289027999237682,-1.515122752931202,2.8456022944771933,4.360725047408396,-0.4806422465636176,0.517004217396446,-1.0235094940552294,1.2637803790344502,2.28728987308968,chanting,0.1764060088624418,0.0002039105450854,1.1233578750705917,0.1769320046551108,1.4746052341591316,1.7570977831760306,290,4.430769230769231,0.0055754343994434,-0.000560080062021,P1
0.0144714440505559,1.189701291677948,-1.5966872004883077,3.352413908357281,4.949101108845588,0.2850441802998086,0.961618575219712,-0.8603930600631932,2.080064057398842,2.940457117462035,chanting,0.1826879163117863,-0.0012339628010048,1.2937924484413783,0.6254989882972475,0.6435848678772282,-1.0897006859920706,300,4.281891168599465,0.010792235862872,-0.0001130455379047,P1
0.0016773839894881,1.101538904830764,-1.52385725140958,3.179465329931942,4.7033225813415225,0.1916163085697023,1.181734962140906,-1.111572495391362,2.22462249373493,3.336194989126292,chanting,0.1744087053259284,0.0006313558533591,1.1706051259236183,0.2984642849241132,0.3885474502746256,-1.3395567006222366,310,4.0723981900452495,0.0036503042041571,0.0005542639487259,P1
0.0041177249412993,1.080511760630899,-1.4271835330513514,3.382356333768074,4.809539866819426,-0.4559229581767914,0.6753094748088891,-1.0613875750159774,1.9718995201304927,3.03328709514647,chanting,0.1631901268722549,0.00252847033151,1.3959841602272154,1.0034518025375403,1.9316043428708272,3.2394327519792974,320,4.170286707211121,-0.0008824965867102,3.9696866803682224e-05,P1
-0.0118112815832002,1.1650912537866178,-1.4933949563613846,3.5453661064356528,5.038761062797038,0.2666416615103741,1.1189151039834353,-1.0337481201057437,2.402624048000348,3.436372168106092,chanting,0.1758267815830021,-0.001768171889064,1.4626860582593302,1.1755196889452408,0.7614801707774418,-0.9079891451570464,330,4.241531664212077,-0.000303470769886,0.0001749037128798,P1
0.0036140091338997,1.101468803253,-1.408914418851034,3.173695809809837,4.582610228660871,0.1475154960938962,0.9783777471348756,-1.0952832456231738,1.861932694476856,2.957215940100029,chanting,0.1723469831953991,-0.0006462955066493,1.291065531798145,0.6290238547210825,0.39837394257025,-1.1889823462205518,340,4.2105263157894735,-0.0019910844455285,-4.22035450730468e-07,P1
0.0034837203923117,1.1053864637285649,-1.560255011722511,3.184084939730436,4.744339951452947,-0.8179728917845462,0.3364093689505525,-1.161592166231397,0.6087235219646318,1.7703156881960287,chanting,0.1764156835296924,1.572232678417875e-05,1.2250813269032512,0.573373360034906,1.6835405355976285,3.548411798127481,350,3.899268887083672,0.0020495224406351,-0.0005205782897832,P1
-0.0050223137423041,1.208208671772447,-1.616864339543438,3.4853965616204903,5.102260901163929,0.2178615019720701,1.101786881508199,-0.975380690370058,2.292465803132013,3.267846493502071,chanting,0.1866996194994256,0.0003634956047902,1.3574894764597083,0.856887941485688,0.6987417348379913,-1.074366128218064,360,4.020100502512563,0.0062318835235006,-0.0001221773981094,P1
0.0011438370753408,1.0998282601635287,-1.4135966884335496,3.4845255217642364,4.898122210197786,0.2143065305524062,0.9692345920888664,-1.0548456692494033,1.9145144506539136,2.9693601199033166,chanting,0.1717045031649501,-0.0001667817539577,1.4627780090399107,1.1263973846561184,0.3792569126440744,-1.141583235183072,370,6.547438617762958,0.0066820785116563,0.0001002556545888,P1
0.0258431235692919,1.2070183793314089,-1.5703397941202777,3.3482632140864026,4.91860300820668,0.1742926366620059,0.8426394158158311,-1.006172705560264,1.6697157020386773,2.6758884075989413,chanting,0.1910734135651278,0.000233435238602,1.2030121038952806,0.4808543572439197,0.2613961560216584,-1.0425928113457976,380,6.547438617762958,0.0075456275107582,-0.0001380253887463,P1
0.0017255115236909,1.1794407391070172,-1.5901829771830625,3.4436059284589766,5.033788905642039,-0.3172299331053502,0.5833095490190561,-1.119598213504698,1.220956374163302,2.340554587668,chanting,0.185663447790133,-0.0009121313621927,1.3397449668066497,0.9414055078747076,0.4885352035249467,-0.3037069979840656,390,6.523708849290244,0.0078872078978945,-0.0001719744253531,P1
-0.0164980664572357,1.0947083651762062,-1.4601315623925242,3.2741952178445857,4.73432678023711,0.2894173299577031,0.9057568603192544,-0.623511111241686,1.9913826566580723,2.6148937678997584,chanting,0.1698061972070072,0.0001058858542387,1.4504417002172036,1.110257233436391,0.6891395171030897,-1.0752510554954766,400,5.301914580265095,0.0160146860711898,0.0006274135086083,P1
-0.0024539580482149,1.0858920240390624,-1.505783690821383,3.161497120409342,4.667280811230725,0.2281550178316014,1.0484407138343823,-1.0326251414743173,2.105744475528877,3.1383696170031943,chanting,0.176405526664987,0.0029475564114413,1.221833812621426,0.5518500010809397,0.5312484949404283,-1.1852868368508134,410,4.511278195488722,0.0153774540458505,-0.0001375144131259,P1
0.0194136260732365,1.1044117491953005,-1.6083309032293756,3.263611911450282,4.871942814679658,-0.0785990566718398,1.1651722890088316,-1.121532183659039,2.234422060719081,3.35595424437812,chanting,0.1740168184611731,-0.0031538689149175,1.0893902409078549,0.5252423371553863,1.0389910295651743,-0.60356190330431,420,4.511278195488722,0.0170141611871157,0.0007914366827844,P1
-0.023817312804492,1.1061144642242096,-1.595944923045657,3.162255923509348,4.758200846555005,-0.2312335655723641,0.6606715467174165,-1.1199905402225296,1.7119792663992126,2.8319698066217422,chanting,0.1725956750695392,0.0028402762048633,1.337645400895909,0.9213194550934412,0.951306310724132,0.6969140605970514,430,4.534005037783375,0.0241292805632749,0.0002362265254136,P1
-0.0106456236849577,1.0632866051495553,-1.4835883558624037,3.098815990650252,4.582404346512655,0.3661958176014668,1.051882141791184,-1.0456153727609487,2.2747431123880757,3.320358485149024,chanting,0.1657587771398604,-0.0018515541589298,1.4332254160964708,1.1217353025650594,0.5396781131108933,-1.1407823225810554,440,4.569977784830213,0.013865030209209,-0.0006965928940738,P1
0.011709483394913,1.0161206008845016,-1.4378012678984409,2.8316243426356684,4.2694256105341095,0.7219152781984556,1.4096322897497615,-1.2236279403643755,2.9329547177343187,4.156582658098694,chanting,0.1639654716030077,-0.0007280217679344,1.1535437373496589,0.3733264591780751,0.1065169433107879,-1.3112628522694918,450,4.511278195488722,0.0169643117681025,5.504248893342158e-06,P1
0.0092717722030959,1.058325988394388,-1.601406652799682,2.805741031811216,4.407147684610898,0.0751608344622982,0.9777419423166578,-1.0630184022095617,2.39447378415831,3.457492186367872,chanting,0.168637516029735,-0.0003274226195487,1.068745202556177,0.2609762148286898,1.17601045726874,0.4744820557358173,460,4.330827067669173,0.0276037129190858,-0.0006006275985129,P1
-0.0220959710707552,0.987157866785538,-1.2509139860676046,2.893314621521796,4.144228607589401,-0.1012885555361021,0.8526995382311784,-0.9668118571198914,2.323375536296218,3.290187393416109,chanting,0.1492031277087752,0.0002307360479014,1.5121503184178338,1.2657944882620225,1.4580173946655528,1.1152048876267555,470,4.360993337371291,0.025473539384323,-0.0001897409415229,P1
-0.0026761587088539,1.0258384623736392,-1.4703760928112588,2.9037698540723835,4.374145946883642,0.1617751204030025,0.80056942023943,-0.9136947786997788,1.626276029037153,2.539970807736932,chanting,0.1583675591291398,2.4665691209693843e-05,1.187902708927474,0.4814675529784988,0.5614922715214142,-1.1156537835607283,480,4.321728691476591,0.0178871322502065,-1.1419057086443432e-05,P1
0.0054216423417756,0.8887782592365798,-1.4155040247193031,2.543382450001717,3.958886474721021,-0.0422797955968242,1.1456394541894217,-1.2309879848515204,1.898345134112195,3.1293331189637152,chanting,0.1437633307738749,1.7110941047727054e-06,1.1215954153276388,0.3969075792299499,0.4278936094030431,-1.4169538723071928,490,4.093234792495736,0.0083336347582578,0.0002110019456533,P1
0.0163588078170667,0.9151825729015168,-1.1818408697596925,2.548636231901025,3.7304771016607177,-0.689011461501755,0.4658786404799606,-1.2455262661779476,0.87984510377783,2.125371369955777,chanting,0.1446442296821815,0.0005697667941235,1.2441324911358531,0.538508189632211,1.1162125187758225,1.1574080095400907,500,4.195804195804196,-0.0056895875737217,-3.613266122604273e-06,P1
-0.0096383234720558,0.8909611934235087,-1.1513345062919549,2.541313299987886,3.69264780627984,0.2629746774874703,0.9002171434914648,-1.0954821312837235,1.7383998068994206,2.8338819381831444,chanting,0.1365116385709494,-0.0004199203961041,1.3843439295353634,0.8552756557996437,0.289145481877103,-1.3130312718722386,510,4.297224709042077,-0.0135726195587104,-9.854570809921345e-05,P1
0.0015352656315041,0.8470626461638191,-1.1818270983786572,2.587402669768128,3.7692297681467855,0.1291821509618763,0.9650156474685916,-1.2345272299997423,1.6051399548049354,2.8396671848046777,chanting,0.1337341617064618,-0.0002191749734474,1.3211989906131016,0.7356713269278146,0.0138805694537606,-1.3290330357384736,520,4.290822407628129,-0.0046373620319232,4.65418170302833e-05,P1
-0.0159913588172895,0.8467837716297016,-1.1008210803260496,2.539636634335884,3.6404577146619337,-0.5955064211363079,0.7323827754978373,-1.2606725415238538,1.67950404157577,2.940176583099624,chanting,0.1353860476276066,0.0006051339960822,1.260151812476235,0.6513447584228111,1.4851379401058968,1.53041970202265,530,4.118993135011442,0.0017863821235578,4.602510333413439e-05,P1
0.0095091741732638,0.855964826637421,-1.1327913416073516,2.360802167617152,3.493593509224503,0.0412510480040709,0.8827853405981404,-0.9134308773604992,1.8679607487641003,2.7813916261245994,chanting,0.1308365766931365,0.0003884309855464,1.2820787007460916,0.567522954107567,0.9834669376559134,-0.4567119792374035,540,3.762738437418344,0.0095942795953912,3.0045423865290368e-05,P1
-0.013429324187121,0.8134818857534007,-1.092589925827623,2.3485656069197107,3.441155532747333,-2.16513277946434,0.3672680592767247,-2.4996764519795462,-1.4125767082543177,1.0870997437252288,viparita_swasa,0.1317152547567972,-0.0003923569767827,1.2241920245537286,0.458068578891198,0.8295307941696208,-0.7560048092058507,550,4.613905799423262,0.0072506912303654,0.0006435065150677,P1
0.0143359623506631,0.9236732696118732,-1.2048294362714913,2.351456219817609,3.5562856560891003,-0.6585189016029691,0.5751726587530921,-2.195416120482672,-0.030643978829076,2.164772141653596,viparita_swasa,0.1457929639010023,0.0022185740896726,1.2842759265398205,0.4444117329836232,-1.170087649130023,0.4711888404864846,560,6.75422138836773,0.0127297228054549,-3.6604617933627794e-05,P1
-0.0074069867549411,0.9046744860086654,-1.005744153609206,2.2624944748889915,3.2682386284981977,-0.2186401003880631,0.3978259087651516,-0.9290163077009757,0.3767982139759178,1.3058145216768935,viparita_swasa,0.13916764828639,-0.0020535229392764,1.295843460917177,0.3939916360762385,-0.0544866246621491,-1.1619627565417243,570,8.453184619900204,0.0119224619842143,1.5861475114159972e-05,P1
0.0141217938480776,0.8991297818097993,-1.0224550360351592,2.305907376746885,3.3283624127820444,-0.4925293162415668,0.1128421589767997,-0.6513191711159538,-0.2519444652401961,0.3993747058757577,viparita_swasa,0.1357125284862184,0.0003340340301034,1.316098583429937,0.459655996181386,0.3561969422884281,-1.141861267892558,580,9.66702470461869,0.0016949685730346,0.0001038525671964,P1
0.0125813449434626,0.8333092722853057,-0.9045417165680428,2.253424643280059,3.1579663598481016,-0.2613729110130081,0.1510740828136744,-0.5088687571048613,0.0081171390121676,0.516985896117029,viparita_swasa,0.1291744249810958,0.0001524985365009,1.3914836244948017,0.6476812730189918,0.4252709442511793,-0.9282880619781556,590,9.377442042198489,0.0032575948875009,-2.74825124571812e-05,P1
-0.0118651035834784,0.7890629875848528,-0.8613450253936307,2.1436667357152404,3.005011761108871,-0.0086903581748915,0.2004285636705015,-0.4976494460316769,0.2542066129829132,0.7518560590145902,viparita_swasa,0.1237273172897552,0.0017685402735091,1.470407462147658,0.8849956862749826,-0.7742695324846213,-0.0553621150703449,600,9.004502251125562,0.0027538614429974,6.765391810223464e-05,P1
0.0102303595980871,0.7320822802882273,-0.8001505162273503,2.0629953622238384,2.8631458784511885,-0.2078428079675241,0.2598127008674604,-0.6105526312571066,0.1476980947830218,0.7582507260401284,viparita_swasa,0.1121244623033133,-0.0017443359235669,1.439877855391627,0.8022187015228912,-0.2338165392473691,-1.4269181047674386,610,9.640705199732205,0.0021821408410659,-4.254782960032473e-05,P1
-0.0018368888551536,0.6546641673472668,-0.6618858497339322,2.115384450298773,2.777270300032706,-0.0172926835706791,0.624490296739564,-0.7349973321043202,1.140574924816302,1.875572256920622,viparita_swasa,0.0983662945651581,-0.0002801718632944,1.61929539108106,1.3554994979258188,0.769748526706156,-0.9247746608739922,620,11.16279069767442,0.012342442804255,-3.768194160291952e-05,P1
-0.007003587999542,0.5897276431368045,-0.5929146416463545,1.7287570566333317,2.3216716982796863,0.178169677873668,0.2764202175417789,-0.2422117427539246,0.8205579798006437,1.0627697225545685,viparita_swasa,0.0888446857519301,7.158822954735355e-06,1.523524589309758,1.004604766253956,0.1653880166058217,-1.168312966447814,630,10.708973723351514,0.0066436114005867,-0.0004546234158272,P1
0.0007483109594797,0.5782508372206396,-0.5181649620388499,1.652846449597047,2.171011411635897,0.2720523746807624,0.4342495535971414,-0.5638618528248686,0.6796229871094388,1.2434848399343077,viparita_swasa,0.0841342180733487,0.0002172458324746,1.6226392375710073,1.2421294004755437,-0.7967421550761943,-0.9641048461074676,640,10.369659145463274,0.023769107267818,2.9303490707246145e-05,P1
0.0089336486465997,0.6031409972919746,-0.6241040656178983,1.943024598416805,2.5671286640347035,0.8537875234468502,0.6870978375932029,-0.5180507942677366,1.890927349563564,2.408978143831301,viparita_swasa,0.0886700334272186,0.0001613730440209,1.5180370383345645,0.9674902287109872,-0.4242317863781233,-0.7349528158331697,650,11.933701657458563,0.021999555260747,6.884399495447819e-05,P1
-0.015514807632943,0.5710063893048234,-0.5578527053024416,1.5089520424997689,2.0668047478022107,1.0902169639262511,0.8486114434336788,-0.0739200700994468,2.39611043822372,2.4700305083231666,viparita_swasa,0.0854556756784922,-9.64685247787723e-06,1.508309113021825,0.882536121670451,0.0574725965086532,-1.3888998784434872,660,11.75099090697132,0.0212163358213898,2.799205355888704e-05,P1
0.0026768086937758,0.602652873526928,-0.6775934870449658,1.6463077978389458,2.323901284883912,0.0514891348520826,0.7541818701208372,-1.7038247699232103,0.9928679285291424,2.6966926984523525,viparita_swasa,0.089579706210033,-0.0003110564806969,1.3706028654464109,0.5152675638450921,-1.0604061545364585,0.285118518184964,670,12.156295224312592,0.0374987204495199,-4.39923900995352e-05,P1
-0.0013363410392072,0.5665503840612114,-0.5888658555956541,1.6949290360383935,2.283794891634048,0.9264904478921588,1.173619372137283,-1.483321654724025,3.581084908864412,5.064406563588437,viparita_swasa,0.0830603705268091,-3.999897647712807e-05,1.4522957788155713,0.7660505709635403,0.8686289741635628,0.0843851403191453,680,12.848538924827125,0.0302644468367636,-6.615914944266545e-05,P1
0.0139713776591595,0.6302603797343875,-0.697672160724903,1.6522405088276495,2.3499126695525527,0.4965646205214655,0.2699524129569726,0.1964321816361536,1.0578945809013645,0.8614623992652108,viparita_swasa,0.0942531050318687,-4.261209604556282e-05,1.3115316661522356,0.4108231850479522,0.9446340758665042,-0.370489416769113,690,12.827691524560958,0.0482109484596671,-1.1369996541243825e-05,P1
-0.0049982930107641,0.5994827060174942,-0.7037646197345586,1.9844544213927184,2.688219041127277,0.1612491152298129,1.6388752786658878,-2.956179612205831,1.9023839151597144,4.858563527365545,viparita_swasa,0.0885822955079173,0.0003352826353256,1.5165253691964138,1.0795591170175278,-0.8796022842264163,-0.7340087817121717,700,12.76919179123385,0.052560183396516,2.8034515317361783e-05,P1
-0.0031566651485842,0.6906574799022841,-1.1432369341905897,2.48471636640986,3.6279533006004496,0.6009607048256024,1.299141782647421,-1.2098396568023313,3.854630225102227,5.064469881904558,breath_retention,0.1059130463621546,-1.705585552315018e-05,1.399862687941296,1.1291524345693116,1.092989097518366,0.4759903081678378,710,8.756460930373974,0.0442417670700059,1.626457491598666e-05,P1
0.0064456833898332,0.581071679128457,-0.9581137662818066,1.7269846798826012,2.685098446164408,0.6312903457669191,0.1009678678782069,0.3600035877333065,0.7827989986423374,0.4227954109090308,breath_retention,0.0985860826707224,6.943300840101011e-05,1.2298289503639848,0.7793223881946592,-0.5226334917431662,-0.455788650439898,720,9.438909281594126,0.0438673360810708,8.882253921759567e-06,P1
0.0086342576733584,0.4969973608662139,-0.5374731269448904,1.6270788183741525,2.164551945319043,0.4947740680073235,0.140008540020988,0.3415140077488082,0.8920912050077593,0.550577197258951,breath_retention,0.078434714373507,-4.543063871578069e-05,1.7550595677596497,1.807278371746584,1.6613704728343444,1.844769510773212,730,9.137055837563452,0.0360646068570381,-3.539531852860728e-05,P1
-0.0323777054494336,0.7413662603562017,-0.967527882418692,2.204217432813978,3.17174531523267,-0.8973186527003097,0.4351080442068534,-1.1836251634328874,0.347765897779971,1.5313910612128585,breath_retention,0.1111519957718588,-1.2214067442618597e-05,1.4748839119947224,1.100425000007668,1.7490379096789013,1.6043580844522172,740,9.608540925266905,0.0340723683527829,1.4394536120666477e-05,P1
-0.0109731880349708,0.7983438123134845,-0.9101108630949496,2.344034822529124,3.2541456856240734,-1.0096057515104926,0.437624837130125,-1.2172483790076114,0.8785746328186029,2.0958230118262144,breath_retention,0.1097291102444279,5.1034443218419776e-05,1.3699567427359802,0.5885534430689656,2.700046498615982,6.418637671609066,750,5.852072609049038,0.0661152382332755,0.0002998546097669,P1
0.0340460891980778,0.819738398045573,-0.7479294390019214,2.780454021789651,3.5283834607915727,0.0608828199025928,0.9713718881464763,-0.7772624267953047,2.020063147027197,2.7973255738225022,meditation,0.1144579550783986,0.0011757087112313,1.7023976593855463,1.732696122384989,0.9687372980206468,-0.6970797424271908,760,3.892944038929441,0.0429457548009171,4.111158931050171e-05,P1
0.0032161413094306,0.9214384877490804,-0.7279196222275282,3.0279835804040536,3.7559032026315817,1.6625067535293174,1.3282304756431726,-0.1847173230987744,3.786499027129487,3.971216350228261,meditation,0.1372927048801809,-0.0008485385670035,2.113364653972289,3.1949974015900624,0.1947501063157572,-1.3362882900718025,770,4.013377926421405,0.0311303665106202,-9.561928961015348e-05,P1
-0.0197008473012637,1.037101974297974,-1.017538652973518,3.658898749567165,4.676437402540683,-0.2351255072161097,0.4812900234618478,-0.8261716971662325,0.7484296683785393,1.5746013655447717,meditation,0.1529765385646093,-0.0005606983396527,2.2225868943802163,3.806834234559604,0.3557885096150205,-1.204575712577345,780,4.013377926421405,0.020141679579853,-4.678826737163937e-05,P1
-0.0327112310860789,1.0242090386594034,-1.0826015430979437,3.6972038461649888,4.779805389262933,-0.1170390419032879,0.6049231981323299,-0.8225673231749004,1.1725144402707783,1.9950817634456788,meditation,0.1563503524055232,0.0002260457450134,2.1566347590432287,3.4885370231894264,0.6672602382490397,-0.843224396677416,790,2.094240837696335,0.0206280906639524,-0.0002938697970532,P1
0.0118565628929668,1.2420127949916289,-1.395005323915084,4.05650744254147,5.451512766456554,-0.595851542697524,0.1807814410930574,-0.8544361618409636,-0.1949626104537534,0.6594735513872102,meditation,0.1914910098184856,7.291716782586892e-05,1.8572463362227776,2.394744313280025,0.1738335757726548,-1.1359233818081729,810,3.169014084507042,0.0131256026915944,0.0001555649640316,P1
-0.0328020189160987,1.1198136505977996,-1.457224423837019,3.977179467278825,5.434403891115844,0.4793129326950907,0.9152160213784232,-0.7783117106826519,2.07963355176162,2.857945262444272,meditation,0.1718944145428016,0.0003536857909692,1.926568934960741,2.60763216198027,0.341263912518121,-1.1840080257745031,820,3.169014084507042,0.008124071191884,7.405703651773277e-05,P1
0.0697009827680029,1.308521874360052,-1.5135170098920518,4.236820267023039,5.750337276915091,-0.3538442959651697,0.5355332732275037,-0.8419807938974379,0.9061088527708632,1.748089646668301,meditation,0.2042089236944156,-0.0003367561731059,1.6096140985603833,1.522134375395689,0.9489037643934491,-0.562798247557097,830,2.8997180829641565,-0.0108019711902692,5.216771312358736e-05,P1
-0.0307321929568298,1.2362045539901605,-1.5336969032232532,3.842541494004133,5.376238397227386,1.0714804549159325,0.8575529874187031,-0.699074479030284,2.066422083567726,2.7654965625980097,meditation,0.1920008326242707,0.0001567240552758,1.6694105067670872,1.768105920615029,-0.7101431036855251,-0.8248418361333765,840,2.8997180829641565,-0.0134345580929114,-0.000178346558161,P1
0.0306262254829212,1.3089838821036777,-1.5988864900538913,3.856173784179705,5.455060274233596,-0.967165179309214,0.0914074285138918,-1.0797379957709,-0.700984723069852,0.3787532727010481,meditation,0.2108320699512134,-0.0009146457868631,1.401375324314079,1.0301810311416686,0.6084390734355801,-0.3327174359683966,850,2.588996763754045,-0.0052225589136273,-0.0003256142650648,P1
0.0114264918413483,1.212911554932727,-1.511821064306629,3.744680682593948,5.256501746900577,0.6918782087057455,1.1177682528278536,-0.8122135545523407,2.5257885367638493,3.33800209131619,meditation,0.1928160933022298,-4.884594123468311e-05,1.563672244027577,1.4221724339613413,0.2381504437642139,-1.3871906758598715,860,2.588996763754045,-0.0069810131705581,2.741853291569624e-05,P1
0.0069385157894967,1.1150910417304485,-1.1913665340836197,3.431016820403662,4.622383354487281,0.0194170000364366,0.93930026869634,-1.014792049721036,2.2595985579248588,3.274390607645895,meditation,0.179198334613551,0.0029415876653385,1.7573307390091046,1.891006591942622,0.700682871231976,-0.6482194030770017,880,2.592725963269716,0.0079367029483315,-7.541982944153725e-05,P1
