hr_mean,hr_std,hr_min,hr_max,hr_range,bf_mean,bf_std,bf_min,bf_max,bf_range,hr_rmssd,hr_slope,hr_skew,hr_kurtosis,bf_skew,bf_kurtosis,bf_rr,hr_bf_corr_long,hr_slope_long,missing_bf_rr,missing_corr,missing_slope,label,time_center,participant
0.4833265122833944,2.59742623746986,-4.965416739752956,5.324142185034004,4.764277739187243,-0.06487517206096152,-0.06087624438077225,0.09861964103780094,0.006594728106631307,0.0,2.8907103091686768,-1.6320582421002099,1.5578072918974306,4.437820001458004,0.22907786539805544,-0.03201752844417625,-1.9564983558601843,0.7914927048828586,0.06203779064649527,1.0,1.0,1.0,pranayama,0.0,P2
-0.29702409326456714,0.28635977351262826,-0.14594864460043028,0.21201324077059577,0.1803647963777249,0.3012968182625553,0.40873834996106667,-0.21192123940142363,0.1619395346220242,0.19006449200520678,0.4721981958126756,1.5296679477788908,-0.8238396246204028,-0.5666869135878221,-0.20487393172150029,-0.5553706925649768,0.01644890907680393,0.5618591448906711,-1.478437549404254,0.0,0.0,0.0,pranayama,10.0,P2
-2.235317064499067,1.1261776424091436,-5.646341298859978,-0.43678834689592766,1.9292346479375149,0.4791243678785555,0.1988916824306385,-0.18172883811605028,0.06377281456921188,0.09136790275207284,1.1185449771189544,-7.52272886917656,-5.513313205597003,5.214578645732837,-0.7293128105112371,-0.5850141149349865,0.01644890907680393,0.5618591448906711,-1.478437549404254,0.0,0.0,0.0,pranayama,20.0,P2
0.046307301833229716,3.259879079238275,-7.135626290291081,3.962917413759019,4.860586041006038,0.16646121059394448,0.20960803956432458,-0.550428574174548,0.08641195058458202,0.1607723681434056,4.0171443055096505,5.213811927388609,-0.23818347041969956,3.8671077078997937,-0.40634605487214465,-0.3771101458754626,-0.10402771798673043,0.21531063436176726,0.18277580321202966,0.0,0.0,0.0,pranayama,30.0,P2
0.3240478906597388,0.1513896415410672,0.2794268057373986,0.10615220756138721,-0.03870546165519462,-0.2943515397894181,0.15103938130961808,-0.527604468807276,0.03192136635472204,0.10520564862508655,0.49490228763894456,-0.18555387193563772,-0.19247108532328228,-0.5797956968604369,0.5711740492380748,0.15062702167035066,-0.06800861964690955,0.08573082744998756,-2.227698307207584,0.0,0.0,0.0,pranayama,40.0,P2
-0.5617686797603048,0.1789068814826917,-0.060660360809917296,0.2508505356076039,0.1687057189163675,-0.2670833258834812,-0.05433556650453056,-0.5249647016016069,0.009721533420162128,0.08342600758794123,0.057406142161909486,-0.49713004124309745,0.5022827010980402,-0.07605217469135567,0.18969214531904308,0.022698226342785587,-0.0011624051513794331,-0.320710489667236,5.592096403035366,0.0,0.0,0.0,pranayama,50.0,P2
-0.040084896535520394,-0.20217561476860604,0.33870815398522186,-0.17056687048866032,-0.2099601245143161,-0.3169311723156191,0.0517679314718229,-0.5490979341335479,-0.05759400179862241,0.02152850332039349,0.059350740056692365,0.09384062697555268,-0.14382971586857074,-0.1889818697938114,0.4929222017115384,0.1498208388781893,0.007596095641144509,-0.5924700320576457,-0.3827605792144966,0.0,0.0,0.0,pranayama,60.0,P2
0.2978626713608417,-0.2499546132459502,0.4269352727665389,-0.3788063384058927,-0.35546602865879684,-0.0237797409728537,0.16837623795308382,-0.6527782856369103,-0.08873008111422472,0.004827921207238927,-0.3453754924609265,0.0,-0.37330972917887145,-0.4759684299710661,-0.5230883837021123,-0.6477555112203122,-0.046891030587085596,-0.6569839308500829,0.7009187097072067,0.0,0.0,0.0,pranayama,70.0,P2
-0.05204290297672981,0.19606310114261724,0.23710380375391754,1.6241781987036656,0.7928954747753281,-0.011877822795739418,-0.0012023160151302366,-0.6173404606119349,-0.07088015395930294,0.01749687691531747,0.43952833629706994,0.6291431266495944,3.471359200924762,3.529847205965558,-0.36567388059835837,-0.41173712507016197,-0.05399312010365412,-0.36126482163175294,-0.26862158411554554,0.0,0.0,0.0,pranayama,80.0,P2
-1.3183075809296179,0.027756466938902498,-0.27302289808499625,0.07020366879685812,0.15264232975735206,-0.057807357942582335,0.0334791437976619,-0.5921920280743966,-0.10154249816034053,-0.015357665086857175,0.2640738569974942,-1.112871664676458,-0.16162968927939475,0.16563437644055956,-0.5037862986017344,-0.4686826593446012,0.02041416540258684,-0.23821639912870057,-0.3014644314713582,0.0,0.0,0.0,pranayama,90.0,P2
-0.8055374385115547,0.10384931030635552,-0.5979490224118814,-0.19315970146966863,0.13506727380304168,-0.20186234226300104,-0.015723408668476355,-0.5561877597419176,-0.13388696350793278,-0.051236473716529514,0.17967394422880947,0.0852658725779333,-0.7361076645263847,-0.19053091489315088,-0.18972209678689797,-0.36987841288867873,0.052834426953960595,0.2617355615541152,0.36176902853311965,0.0,0.0,0.0,pranayama,100.0,P2
-0.6069953662526876,0.13619462254924405,-0.6671830092693444,0.512401728656233,0.5404851946179278,-0.22691108554939124,0.035941980577977005,-0.44802722348158347,-0.11255936438179215,-0.04458601675665527,0.10555475104195806,0.8124642509507762,0.5876999275702532,0.7134027711345553,0.0639037312863722,-0.27816785842362823,0.07417284817359786,0.05372837980510891,-2.150828829566422,0.0,0.0,0.0,pranayama,110.0,P2
0.35248707314896977,-0.0633937244532812,0.10498846325120849,-0.020776822521562176,-0.04037354325846639,-0.4132130460998139,-0.1763125054874405,-0.5621617047977198,-0.12868911758713233,-0.045446413169782963,0.0,-1.7605942620895076,0.6045391175352753,0.04198085680776841,0.1048684872372665,-0.07578355497391488,0.05097715225982806,-0.25633546294423554,1.1047996580449888,0.0,0.0,0.0,pranayama,120.0,P2
0.8375232761912265,0.06425759017062524,0.49376205961325503,0.3778983341763668,0.025542949756942702,-0.5940385863718783,-0.2298191490314232,-0.5318338554610557,-0.1979395717936022,-0.11623487668032267,0.02369510479418289,1.5940513582130948,1.1087604880967104,-0.0380873488750659,0.8179803074504436,0.7123218555117515,0.03505020716347678,-0.11963217677661084,1.3936106052702808,0.0,0.0,0.0,pranayama,130.0,P2
0.3678731136971605,-0.27526283756911435,-0.0489589939411321,-0.2745735828238124,-0.11800674024342696,-0.30347388966677574,-0.06881918908242915,-0.6301416508338691,-0.2710861622741476,-0.17419943334700155,-0.32485734623908613,0.17961325800536768,-1.2084820402060765,0.32934254323075296,-0.4099132075724817,-0.6239842617473553,-0.05779110204786697,-0.8010009236244457,-0.0742228441940632,0.0,0.0,0.0,pranayama,140.0,P2
-0.6637378222672985,-0.1255381383254517,-0.10351499777341955,-0.5479748057559757,-0.24407090118584032,-0.16081570279830412,-0.08797404684078648,-0.6226543537128186,-0.1642896811266538,-0.0720272423734048,-0.06109994095266738,-0.3055452419897094,-0.8695429425361295,-0.12115372702954738,-0.2184411161462773,-0.3576058925195517,-0.036951482964304026,-0.5477544374732528,1.7316419081515346,0.0,0.0,0.0,pranayama,150.0,P2
0.24191536789234197,-0.22124366929924394,0.2741293465208098,-0.09243636307918585,-0.14336446193821795,-0.07811762728352578,-0.0055351859976601955,-0.4648463625981426,-0.11388976916343803,-0.04370214516196208,-0.16813116355285396,-0.12110021775562166,0.0296563724352593,0.09751029138652724,-0.3859076689169446,-0.4348272133789293,-0.036951482964304026,-0.1172895560743201,-0.35327872212072237,0.0,0.0,0.0,pranayama,160.0,P2
0.8450487247676121,-0.183117727470949,0.45995871058278076,0.16672796653034114,-0.07500501659331464,-0.4817225365288486,-0.07206187123900748,-0.6482306065245087,-0.0307305656270833,0.06025397785800417,0.1276833372146863,-0.1665780257491365,-0.09237496445263098,0.0,0.27374543452737976,0.10093731128956224,-0.1305907830499188,-0.12296592086577672,-0.3598133303664738,0.0,0.0,0.0,pranayama,170.0,P2
-0.22312419959217492,-0.23037279104137173,-0.2986061448365073,-0.5112983311112482,-0.14997710375340495,-0.5561768377067623,-0.0797607959013716,-0.656538146765805,-0.010680350388793463,0.08068846242230202,-0.06495021703852641,0.141526095551558,-1.4528974724916208,0.23525679626844473,1.2889545802343378,1.3773228630175336,-0.1951705535671699,0.24831453330666906,0.21426020154202216,0.0,0.0,0.0,pranayama,180.0,P2
0.46272281853200775,-0.3541166986250093,0.42511368083007767,-0.17494597949504564,-0.24526047696210332,-0.1257166326952734,-0.04086027975295977,-0.6607254620323835,-0.20729389830838232,-0.10864915746785972,-0.2131549227755504,0.13065336718404075,-0.1813837743300881,-0.07725106213081545,-0.7129310877920718,-0.5826005585766547,-0.061032036740499604,0.013933869350513566,-0.5631122535614138,0.0,0.0,0.0,pranayama,190.0,P2
0.42594024273384173,-0.2995351134944125,0.07968587659068628,-0.20711691416488087,-0.13082452213730847,-0.43464905442479324,-0.24479755680953946,-0.6644540251488273,-0.2911174345114023,-0.1891201190356051,-0.16964410203455263,-0.9579892226026009,0.11725649762317412,0.6501609176377223,-0.13381663975345406,-0.28789740743047354,0.0,-0.36961792750408706,0.27772670581948894,0.0,0.0,0.0,pranayama,200.0,P2
0.328957371913056,0.23429193106903207,0.13397201495038008,1.5039768286519182,0.7676509480075357,-0.23472834587622093,-0.17552733912130478,-0.6899151283969642,-0.3052268899226862,-0.19946317235734787,0.2669154620145981,0.5434407393657007,1.8715844744958987,1.8308267760775156,-0.8250162990923904,-0.5539750836100359,-0.01878141831474412,-0.5578813633912626,-0.8843093282114952,0.0,0.0,0.0,pranayama,210.0,P2
0.2593260322973046,0.3647438134515938,-0.5119617870487548,0.5015516527976929,0.4754680867483746,0.22445129243197126,0.5209047663603628,-0.6013838411026425,0.41106196739473205,0.4808701153508387,0.537604771099186,-0.8768627136163394,-0.28227465238143873,-0.12265870029857283,0.1338003445076296,-0.0745611951306829,-0.051269069616496896,-0.6650850118000031,0.04568955926515176,0.0,0.0,0.0,pranayama,220.0,P2
-0.42991089901857665,-0.33143915064618107,0.1523012778130624,-0.6116155579051133,-0.37580509891664393,-0.4927605230815383,-0.2904418163606187,-0.6211134103737389,-0.2686126429258349,-0.17297477814498788,-0.21034076555707298,1.0348810371992094,-1.3623630103506335,0.00770711743629969,-0.15994626544496113,-0.2128060052696948,-0.038062010538186516,-0.2945665308443069,-0.287352956675954,0.0,0.0,0.0,pranayama,230.0,P2
0.9195326353520591,-0.20444413501113867,0.7131464964714466,0.0032297365636351255,-0.2593789714698008,-0.5611854616075571,-0.12540617080201352,-0.7031954065591044,-0.23287089358425356,-0.12787371406272474,-0.11147144194257037,-1.1604567850441339,0.6825211345845534,-0.23020553064258203,0.4120715854432921,0.09111317126807819,0.02240393559776541,-0.4501040104256535,-0.9671395864924917,0.0,0.0,0.0,pranayama,240.0,P2
-0.5479782444910267,-0.08910510267661033,0.24897788452454175,-0.08207668612939792,-0.12820869028319226,-0.3370835853136307,-0.09236063904888683,-0.5830853010034701,-0.22753326119988962,-0.1382062090076726,-0.18992022238221712,-0.018388809167791054,-0.11295691533416284,-0.294592472782128,-0.1204753246515296,-0.4248937966398834,0.042975924371343815,0.30866921092148425,1.6632217492366514,0.0,0.0,0.0,pranayama,250.0,P2
0.050647144487636214,-0.032296078967760704,0.7456382993071965,0.24131457557517252,-0.14387281006380412,-0.06657251350381176,-0.003496608370480301,-0.5582550569915808,-0.0968588016051601,-0.015210339771693273,0.27367521376740084,1.5151174575780286,2.4328981836386436,0.5920503781696664,-0.45375092376410237,-0.4571358816326683,-0.07014284799180068,0.16354784251310417,-0.5737222088848846,0.0,0.0,0.0,pranayama,260.0,P2
-1.4238834658607507,0.47806496256634357,-2.420191334618215,0.42019907130716055,1.1594082992458141,0.3742637983194934,0.007421710490164837,-0.5851554795838362,0.10044147534625458,0.17879900253666492,0.40354367599801816,-0.6835920644641331,-0.8634776881168056,1.1583725484603022,-0.6972434166131949,-0.036526889224876256,-0.07014284799180068,-0.449778909221356,0.5059344314126117,0.0,0.0,0.0,pranayama,270.0,P2
0.8808678843917056,-0.09509656416982185,0.43823454008198204,-0.12944232449076723,-0.22581976280516877,-0.5155474663264811,-0.11860691277475235,-0.5604952160715926,-0.27869140756738026,-0.19052448532454883,-0.024508323753979905,-0.2011178790401904,-0.07510715988476799,-0.3323385996669583,0.19305156924456904,-0.2371827020951048,-0.15909847138339137,-0.3656746593926242,1.4319809348698667,0.0,0.0,0.0,pranayama,280.0,P2
0.08627789147114107,-0.035848600111463444,0.2144351041004712,0.1320705561428826,0.0,-0.7666640759020203,-0.37703198670492133,-0.6194063232044568,-0.30836451063774123,-0.21158485709911024,-0.1712043472664069,0.5883064232889684,1.0703950325516034,0.07476078707922336,0.47757613171018704,0.3047037373201906,-0.09942366304133747,-0.4937432112703466,-1.2167780165471411,0.0,0.0,0.0,pranayama,290.0,P2
-0.9018268151965939,0.07217943528279039,-0.6804118147101862,0.0,0.27027449769753337,-0.5724278491304922,-0.036825013111562735,-0.7187284759000642,-0.17979244722256085,-0.0746108744890919,0.22211602201420452,-0.8856532166620289,0.21446820443004092,0.18285210348854908,0.5192907943685957,0.04612622575270946,-0.046891030587085596,-0.504316934488973,-0.017753523476750382,0.0,0.0,0.0,pranayama,300.0,P2
-0.8531497625442124,-0.04264015776898421,0.0038968574167694086,-0.35485341670109144,-0.18128682050878464,-0.007839601874928943,0.1505741606356547,-0.6880537071598865,-0.013798345929318565,0.08174097501303264,-0.19120067549945718,0.40347004104267864,0.055728521054195956,-0.5913705835222508,-0.32510273320965943,-0.41992912644850205,-0.050176822021921974,0.24115395879997598,-0.03384411797430837,0.0,0.0,0.0,pranayama,310.0,P2
0.4547809662571562,0.14138914106219946,0.4424012629704233,0.3267550917199881,0.017654292403077653,-0.23355944977749873,0.01070947506849136,-0.7337774604548644,-0.12245970447688073,-0.017301910244274098,0.24392123963416895,-0.11229967988944738,1.0507215897465867,-0.47590353527963164,-0.16445332071624225,-0.3461814531647047,0.0007758551567395947,0.34161805100959164,-0.10529151027928599,0.0,0.0,0.0,pranayama,320.0,P2
-0.051655868262822674,0.023392273798416713,0.5404865674458094,-0.01947036917838341,-0.20573486660989354,-0.23558170739141474,0.0150823783314267,-0.6952532226732752,-0.11741833773397871,-0.017400660756558366,-0.25073290836280904,0.4096264036207393,0.6052297321901147,-0.49141442521785283,-0.18307835456416124,-0.34916047143915085,0.023600093051795598,-0.6988723857715999,0.039787332462656304,0.0,0.0,0.0,pranayama,330.0,P2
1.165185354446123,0.9273438879589208,-0.6738540837389603,0.23324981226919725,0.39307247047922667,0.28706158163517154,0.5917380987241304,-0.6154075780765655,0.48008961261890315,0.5493411154885272,0.738940612071715,-0.7967597563546299,-0.4404724153816947,-0.8622493031629356,0.01801705204122628,-0.11419720494024563,0.05221488134336456,-0.786933276302301,0.4368350479843185,0.0,0.0,0.0,pranayama,340.0,P2
1.1728881862928027,0.3141267505110307,0.14553844908329505,0.608722970591406,0.28232255408904566,-0.6166721325506164,-0.2457225757788192,-0.5893160318133621,-0.13075111291970481,-0.04393642603620357,0.26021401915229986,0.6994420639620302,0.491070577980915,-0.2911763192038095,0.8223757188693646,0.8624859911706788,0.14109193561569083,-1.4721205200945289,0.0,0.0,0.0,0.0,pranayama,350.0,P2
-0.8541997807239207,0.0,0.094371955580214,-0.2820100225276789,-0.17665611895749095,0.07731760008116867,0.042552311076209035,-0.44184918029659814,-0.04279647222039913,0.021990179005624683,-0.0374363164992387,-0.4589224609396878,-0.1768564604856659,-0.7452508613882497,-0.46373810562115086,-0.4254038752765789,0.30279707822026614,-1.1975713780107193,-0.13722677315687215,0.0,0.0,0.0,pranayama,360.0,P2
1.638590747622372,0.44316454854860426,-0.3875079272976823,0.3454668750863466,0.34416505878405734,-0.27408465169414414,-0.06088951812617477,-0.5699020843789571,-0.16819588104588493,-0.08260160817925602,0.31508484464892744,0.3503908562709745,0.3968634354447729,-0.027823134916834864,-0.09644975739983606,-0.29720986283733886,0.6044914053210656,0.3706559130867305,0.33024364251703,0.0,0.0,0.0,pranayama,370.0,P2
0.5796033927058781,7.333289934774012,-12.221154754350426,6.268091122247678,8.038095238093257,-0.8669432251290756,-0.4480627165240923,-0.594841353117265,0.2041727974682189,0.2802253933732365,13.815527256345147,-0.388161921868679,1.082949147735447,1.2672749666487235,3.4263318431748067,8.522981975317302,0.1285997021441599,0.48139127874647875,1.0801367817627328,0.0,0.0,0.0,pranayama,380.0,P2
-2.6965046971123696,1.7980242403301319,-3.775326199887535,1.8350382357902668,2.436177098607614,0.10200615417192026,0.8713303976627189,-0.3862482261404796,1.0233946668515046,1.044484158561272,1.9027317381802087,1.4769851384299197,-2.061401521016678,1.3590782143489506,1.5969240417326036,1.7313530791499565,-0.047987805628517025,0.43889206520895935,0.24730213194493036,0.0,0.0,0.0,chanting,390.0,P2
-0.10379208842931086,0.7522771083072186,0.003022493286940078,0.6675938271041245,0.3682910138665767,0.08924000490305879,0.3178897788995425,-0.3232318411683401,0.48461202036647727,0.5160348073154475,0.5566370922909719,-1.244367956809914,1.1842779569794748,-0.4342628652371561,1.0558174943557546,1.051014912616301,0.00525133621328986,0.43135681057262876,-0.8631128390995404,0.0,0.0,0.0,chanting,400.0,P2
0.44974898565059523,1.188665068273078,0.0,2.1020412854582213,1.140008746880412,0.3270791589382086,0.5784025711366302,-0.42089447937895,0.7437800391875219,0.7789165290064632,0.9660535384213347,-0.5273800086300792,3.0117102572393826,1.3170536727429676,1.0080619503016097,1.0463572693243415,-0.09873922724877293,0.3731566796636114,0.8894035120580974,0.0,0.0,0.0,chanting,410.0,P2
0.22222532668298792,-0.14582891335088258,0.4597482155145775,-0.2872358359001202,-0.31878778523819473,0.271075430012572,0.8253972511045906,-0.26881958464228733,0.8049735292759563,0.8184046528806469,-0.1877604718769348,1.0445596218877387,0.727971074934993,-0.4828883817426903,0.8347816130481732,0.5675634435817295,-0.15814979210136354,0.318722176605931,-1.8283962689488045,0.0,0.0,0.0,chanting,420.0,P2
-0.9605665005558386,0.9170443426924303,-0.05310952490195759,0.7097183271269397,0.41232384039524045,-0.7268239084009198,-0.5848750713224882,-0.265913393905265,-0.481896162613197,-0.4247514417928631,1.106673193122901,-1.292218999929685,2.5720942906665716,0.03404845788321827,0.24836278637710385,0.12152625293128935,-0.3654604362660476,0.49143856727350166,0.02927691866266063,0.0,0.0,0.0,chanting,430.0,P2
-0.794748085172099,0.07105375063198544,0.26743398415916386,0.44868052043603135,0.1498690540505338,0.3985350139636075,0.6148925549053211,-0.5074613604852922,0.7601990474206347,0.8059351425322131,-0.05526566222208427,0.24411708628967319,2.012911396016012,0.7865069492295478,0.832566317737806,0.8699638853906938,-0.4472089636942801,0.4133357292254406,0.1124292230486966,0.0,0.0,0.0,chanting,440.0,P2
1.1441238242055454,0.09018263137443787,0.5053851654948829,0.3924991954392925,0.028954233233002166,-0.43183739218192846,0.4706017963554541,-0.26177171548869993,0.8921830102423892,0.9017175577214875,-0.10915902074903155,-0.6021093193383295,1.568830808820285,0.15435732518395656,2.7320674379989467,4.180684923797086,-0.4137298097161972,-0.27987658662682047,-1.3586832413050691,0.0,0.0,0.0,chanting,450.0,P2
-0.3581375564776593,0.5671528952395393,-0.7937283264288835,0.8663394786449637,0.7788695942990392,0.14730636154596227,0.32347415865122403,0.22955732789938096,0.8907732353448602,0.8370030419876957,0.39813508985409385,0.19237253268870594,1.324802119672361,0.24031957346144509,1.9837668447472452,3.1155687739953555,-0.4530171601218068,-0.777745424530453,0.46961934150351914,0.0,0.0,0.0,chanting,460.0,P2
