bf_mean,bf_std,bf_min,bf_max,bf_range,bf_skew,bf_kurtosis,hr_mean,hr_std,hr_min,hr_max,hr_range,hr_skew,hr_kurtosis,hr_slope,hr_low_peaks,hr_peak_count,hr_ibi_mean_s,hr_ibi_std_s,hr_bpm_from_peaks,hr_sdnn_ms,hr_rmssd_ms,hr_pnn50,resp_bp_slow,resp_bp_fast,resp_bp_ratio_fast_slow,resp_peak_freq_hz,resp_spec_centroid_hz,resp_spec_entropy,hr_bf_xcorr_max,hr_bf_xcorr_lag_s,start,end,bf_rr,hr_bf_corr_long,hr_slope_long,missing_bf_rr,missing_corr,missing_slope,label,time_center,participant
0.12039740659445759,0.09896515865141806,0.01380769835476506,0.2913494721747404,0.2775417738199753,0.4934322028150541,-1.318745519495893,0.6151552667738762,0.02438362373125462,0.5226726860498061,0.6908431902657274,0.16817050421592128,-0.20202917071282375,1.1175708516964455,3.465141619391765e-06,0,11,0.9083333333333334,0.2768372967807786,66.05504587155963,291.8121330370866,355.77250325745257,1.0,0.0,0.000537850663268962,537850663.268962,0.1171875,1.1328636146853266,0.11152010025694861,-0.27987463598141266,0.5,100.0,110.0,5.282465150403521,-0.12384310539545124,1.95495673362187e-06,0,0,0,pranayama,105.0,P2
0.11825207014627435,0.1036266355157688,0.018091745984104384,0.2976763954169802,0.2795846494328758,0.6589935709151404,-1.2019735261182711,0.6162511156341239,0.02477884059463901,0.520321192642972,0.7246027713066904,0.20428157866371832,0.40640590226852225,2.7554902391034366,2.5605965170337383e-05,0,10,1.0064814814814813,0.34439465988285867,59.6136154553818,365.28569911140596,666.8684590432109,1.0,0.0,0.0002305232611179656,230523261.1179656,0.1171875,1.0251869344118374,0.14527200946247443,0.17009853212431347,-1.875,110.0,120.0,5.349182763744428,-0.14953311414284798,-1.4433125256796479e-05,0,0,0,pranayama,115.0,P2
0.10229596481327839,0.08447610959155889,0.01357108095216164,0.2928914353357783,0.2793203543836167,0.6857344635546586,-0.9442843355990855,0.6215469591079197,0.022340135416031363,0.5465475622194583,0.6990913363851725,0.15254377416571419,0.4141453606584595,1.5388800080603904,-5.273529110550438e-05,0,10,0.8925925925925926,0.2378350282987581,67.21991701244814,252.26214197061938,333.190073381546,1.0,0.0,4.6743014421827654e-05,46743014.42182765,0.1171875,0.7694637039313147,0.12861682808724686,-0.22572197246119943,0.225,120.0,130.0,5.2766581165262,-0.16471260142738411,6.801274196871996e-06,0,0,0,pranayama,125.0,P2
0.08680889554705849,0.07964850673000765,0.014772313449206353,0.27234799274464483,0.25757567929543845,1.151238191860787,0.05918402538624612,0.624224106395824,0.023899865363719422,0.5597520386636452,0.7181670761958941,0.15841503753224895,0.6458904935825088,1.393797167991539,4.9402748477679337e-05,0,11,0.9200000000000002,0.2419595925861268,65.21739130434781,255.0478047661838,302.06337737404925,0.8888888888888888,0.0,4.5978569915248104e-05,45978569.9152481,0.1171875,0.8911336544203832,0.12394846805278373,-0.2547920261241379,0.55,130.0,140.0,5.226860254083484,-0.13007628075385316,8.685004801672568e-06,0,0,0,pranayama,135.0,P2
0.11169473621657647,0.09417462565429603,0.010878515468223821,0.2506487447109208,0.23977022924269698,0.3496962835591992,-1.642290030519955,0.6216318820404076,0.019751375545516203,0.5413188234595203,0.6869477129790167,0.14562888951949637,-0.4191371095530856,2.059576697060371,6.337712399755724e-06,0,8,1.2273809523809522,0.5694907619015048,48.884578079534435,615.1203263370638,1090.8393811902629,1.0,0.0,0.0007987907518962768,798790751.8962767,0.1171875,1.2739606348718935,0.10683551900962218,-0.2171331421597195,0.11666666666666667,140.0,150.0,4.93657867672266,-0.22818532072711062,-8.887416856760931e-07,0,0,0,pranayama,145.0,P2
0.1239129063827003,0.09244639080340615,0.01117507407074767,0.2823303763266111,0.27115530225586343,0.47468505796883564,-1.3031193282071187,0.6159379268220811,0.021580813009650184,0.5394658594870865,0.6738660586422288,0.13440019915514234,-0.2633573452895856,1.2432816674366283,-8.433784707633322e-06,0,9,1.0989583333333335,0.7653003846983514,54.59715639810426,818.1405250021501,843.9384710138193,1.0,0.0,0.0010981021691550553,1098102169.1550553,0.1171875,1.097828377835116,0.16580853887968308,-0.263514031509349,0.9,150.0,160.0,5.001736714136853,-0.225807221913697,1.08897685640424e-05,0,0,0,pranayama,155.0,P2
0.13099570465197952,0.09988438455799774,0.017425569617463645,0.29728172516437473,0.27985615554691107,0.3653665717628204,-1.4014426631885772,0.6209366608683449,0.02041141821525255,0.5522923371470296,0.6956625831065507,0.14337024595952108,0.14992356055783662,1.639498824323323,-2.8180340983504266e-06,0,8,1.144047619047619,0.49937886589310154,52.44536940686785,539.3908233530307,971.7359895225316,1.0,0.0,0.0004991465090804361,499146509.0804361,0.1171875,1.1230758008534838,0.09501503283423032,-0.20506806836232178,1.2333333333333334,160.0,170.0,5.001736714136853,-0.1668948630634305,-2.708846161459296e-06,0,0,0,pranayama,165.0,P2
0.09642836877528771,0.09388205672039662,0.010162043911932837,0.32195125756455184,0.311789213652619,0.795973624314895,-0.7192715445918036,0.6242656429535494,0.020877266713786286,0.5586039269343912,0.7080630330387677,0.14945910610437652,0.09383675020211037,1.4628110880408602,-4.202685318999792e-06,0,10,0.9851851851851853,0.38242197981381615,60.90225563909774,405.6197628017016,737.1703594752634,1.0,0.0,0.00021784547259658655,217845472.59658656,0.1171875,1.085140381307228,0.14635548944440124,0.13666567365917906,-0.6916666666666667,170.0,180.0,4.708960104643558,-0.20635224614395287,-2.751467265891677e-06,0,0,0,pranayama,175.0,P2
0.09005162067999398,0.09318742614241345,0.00983299692948533,0.3278992394284628,0.31806624249897747,1.4586798492598059,0.9059076516638478,0.6183698845966963,0.02029987244214995,0.5328396984515388,0.6756209482453135,0.1427812497937747,-0.5314728615673907,1.8890942032554996,5.178082278834798e-06,0,10,0.9518518518518518,0.4567190051410873,63.03501945525292,484.42365844805465,764.972085547353,1.0,0.0,6.011552389324223e-05,60115523.893242225,0.1171875,0.9151440921148156,0.11709065303000434,-0.30595108767147366,0.9666666666666667,180.0,190.0,4.507042253521127,-0.17031527479228933,9.928502257109766e-07,0,0,0,pranayama,185.0,P2
0.1269190178481918,0.0966972004551962,0.009667144774334172,0.2695729918881573,0.25990584711382314,0.1518928690211091,-1.58959754009965,0.6221554030239228,0.018787885831821716,0.5574204351055426,0.6917146772784885,0.13429424217294583,0.0529274201324729,1.3228328857483014,4.847043091369593e-06,0,8,1.1440476190476192,0.6223947970916145,52.44536940686784,672.263215331488,483.28543823998547,0.8333333333333334,0.0,0.001043322926031824,1043322926.0318241,0.1171875,1.2271579616461956,0.14443665720545737,-0.16209100519211656,1.9166666666666667,190.0,200.0,4.926445432774546,-0.17618990751815344,-4.077457181525223e-06,0,0,0,pranayama,195.0,P2
0.1004600463627059,0.07829708942064724,0.009519462980843461,0.24470638236905817,0.2351869193882147,0.5299260568559906,-1.2143618366984623,0.6219523823577899,0.019454800490486215,0.5456881741008662,0.6901753679713513,0.14448719387048503,0.19018544520035435,2.6408965918711766,-2.8298580176443027e-05,0,7,1.175,0.47270400260001405,51.06382978723404,517.8212904940167,850.4818895452416,1.0,0.0,0.00101122621946575,1011226219.4657501,0.1171875,1.1638127250591384,0.17742973646887397,-0.22486337147258809,-0.058333333333333334,200.0,210.0,5.11727078891258,-0.1686385523209395,1.4068019738554492e-06,0,0,0,pranayama,205.0,P2
0.11758254939178618,0.08454695072725515,0.008510993692673458,0.24052075224496308,0.2320097585522896,0.07872610573189458,-1.5531496765714983,0.6214170874087479,0.025977459741936486,0.5475319722443721,0.7720474848598844,0.22451551261551228,0.9964919485126978,4.780252088275127,1.7415074928820623e-05,0,11,0.8,0.2844097201026872,75.0,299.79416807182315,457.22931005711854,0.7777777777777778,0.0,0.000372425136896469,372425136.896469,0.1171875,1.1285499505066166,0.0981072171073573,-0.1763006437624653,-0.65,210.0,220.0,5.058548009367683,-0.18722605338460224,-6.172421951744939e-06,0,0,0,pranayama,215.0,P2
0.1569096646511531,0.14738209422744125,0.012017561472096431,0.4530108967152966,0.44099333524320017,0.704620544312861,-0.9427279455374231,0.6210327586703234,0.027571408917343224,0.5255931941153688,0.7240836187572354,0.19849042464186661,0.00655697391596225,1.2405546699444798,-2.5828542049036638e-05,0,11,0.8575000000000002,0.22149899673713097,69.97084548104955,233.48044304384604,277.2634126602355,1.0,0.0,0.00019702982191889093,197029821.91889092,0.1171875,1.0070788681202314,0.117133254890464,-0.27212695362147427,0.6166666666666667,220.0,230.0,4.95697074010327,-0.2319612414948185,-1.0662914298527338e-07,0,0,0,pranayama,225.0,P2
0.09548300418771945,0.0741788651511498,0.011236108112247258,0.25138252477507195,0.24014641666282469,0.5128692113040489,-1.1187504562310553,0.6172285296873683,0.019064975424098324,0.5481545153439406,0.6708209869617895,0.12266647161784894,-0.48986232661583007,1.4767763127747804,3.2377832332794266e-05,0,6,1.3866666666666667,0.827288072895745,43.26923076923077,924.9361839848435,1076.8798163624801,1.0,0.0,5.832533577714021e-05,58325335.777140215,0.1171875,0.8507970499430563,0.13322541389024975,-0.22483021763218566,0.225,230.0,240.0,4.998264491496008,-0.1779815946496018,-2.278854212724955e-06,0,0,0,pranayama,235.0,P2
0.08962264972178008,0.08906910124121153,0.007984985352251164,0.26198546715457277,0.2540004818023216,0.8862698964399935,-0.7317802947593401,0.624676755357042,0.02061668626763078,0.5672033076176651,0.7002399980641517,0.13303669044648658,0.44998666759602124,1.0456808189115359,-3.446305840979473e-05,0,9,0.9958333333333333,0.2165865236394504,60.2510460251046,231.54073315749667,316.1807048117232,0.7142857142857143,0.0,0.0001912836921696197,191283692.1696197,0.1171875,1.0317433665045386,0.12886483457282874,0.10486953942786723,-0.5416666666666666,240.0,250.0,5.187319884726225,-0.2424177477393488,-6.712671184076618e-06,0,0,0,pranayama,245.0,P2
0.10881618441622647,0.09205061331310485,0.012742334296294967,0.26356889856621124,0.2508265642699163,0.5386349742297009,-1.3887947746174634,0.6165768594166976,0.022025976437493506,0.5514380818926237,0.6961582711340016,0.14472018924137797,0.08437708184738382,0.9290122817651261,3.091939618946049e-07,0,9,1.0020833333333332,0.4511318712724449,59.875259875259886,482.2802567301984,619.3874982721827,1.0,0.0,0.0006372993297483324,637299329.7483324,0.1171875,1.2223665055649946,0.09293884219864591,-0.32106591852685074,1.3166666666666667,250.0,260.0,5.25164113785558,-0.11551970832752959,1.0443507268992717e-05,0,0,0,pranayama,255.0,P2
0.13198450289654057,0.10006831392703727,0.013725816365383612,0.30233403432702355,0.28860821796163993,0.3210799855969455,-1.4298475471933065,0.6198809598663609,0.022720107444594153,0.5683068734183999,0.7116318401831297,0.14332496676472983,1.2544772853748278,2.5356008376818693,4.69994681375067e-05,0,11,0.9091666666666667,0.20667506703357647,65.99450045829514,217.8546491313604,267.59099063982876,1.0,0.0,0.0015141031643259566,1514103164.3259566,0.1171875,1.2824024208745608,0.15675767004759897,0.16976809869829562,-0.9666666666666667,260.0,270.0,4.8979591836734695,-0.1911621674389066,-4.146659189795353e-06,0,0,0,pranayama,265.0,P2
0.16974057698873107,0.10105341229770319,0.012660338182498157,0.36086400296349563,0.34820366478099746,0.16213343608957353,-0.8943001310589072,0.6117423186687219,0.02895604322762394,0.46078125126028513,0.720191074535776,0.2594098232754909,-0.2605696943217987,3.5617713152018373,-1.9944079888889003e-05,0,11,0.8550000000000001,0.26954694499392046,70.17543859649122,284.12742750696987,405.7838018294478,0.7777777777777778,0.0,0.0004274718620667186,427471862.0667186,0.1171875,1.1282161190460356,0.12640086208909176,0.24460118341426917,-1.6666666666666667,270.0,280.0,4.8979591836734695,-0.24929448581223468,2.8952562069159414e-06,0,0,0,pranayama,275.0,P2
0.09353138292963342,0.08968255996960009,0.013637087624496386,0.24839261625857606,0.23475552863407967,0.743298442000077,-1.1497884921132813,0.6244633460640413,0.021952768715748416,0.5578660777071506,0.6938919282777428,0.13602585057059224,0.10177320410613691,0.8606166527717258,-5.254311422600207e-06,0,11,0.8008333333333333,0.23224298817306743,74.9219562955255,244.80560441014677,287.5503176579452,1.0,0.0,0.0001424844424970855,142484442.4970855,0.1171875,0.9793298043567631,0.15152005462499746,-0.33931812426618513,0.0,280.0,290.0,4.619826756496631,-0.23333882404578907,8.935270121867104e-06,0,0,0,pranayama,285.0,P2
0.07202413168324799,0.06636632213875268,0.01130372281714329,0.23958996367799854,0.22828624086085525,0.9290298250289285,-0.4598225434400569,0.6200776230371812,0.022676700342724867,0.5502648557921516,0.7064047512723785,0.1561398954802269,0.6282573504551308,1.5982769352237174,1.8781088964028302e-05,0,9,1.003125,0.12774333397481055,59.81308411214953,136.56336833656584,256.8892047012942,1.0,0.0,1.6962192527080654e-05,16962192.527080655,0.1171875,0.7963669565522313,0.1258315033520545,-0.23538395799714104,0.225,290.0,300.0,4.806408544726302,-0.2395268257192512,-8.340904308015243e-06,0,0,0,pranayama,295.0,P2
0.08865977891258234,0.09706127981982907,0.007369747935839559,0.27773141464550083,0.2703616667096613,0.9562602402907548,-0.789060673603871,0.6146237995513689,0.023996659815847032,0.5198718837097963,0.7000854621887403,0.18021357847894404,0.2348649078947785,1.7941373899161333,-2.609618425320953e-05,0,11,0.8591666666666666,0.1865419970587499,69.83511154219205,196.63252999402678,182.70092947117055,0.6666666666666666,0.0,0.00039337904194053586,393379041.94053584,0.1171875,1.1413269802313042,0.12292230845362516,-0.07738115596378851,1.825,300.0,310.0,4.970659302726959,-0.19579577303851892,-5.204281273104433e-07,0,0,0,pranayama,305.0,P2
0.13701476946858965,0.11396925100831799,0.00858472129715492,0.3269742727532232,0.3183895514560683,0.40505869783456916,-1.3824734254762259,0.6148924715364169,0.022593716505847863,0.5431140427098083,0.6831064973994584,0.13999245468965005,0.16190657813716564,0.39125311994496714,1.3153422777165598e-05,0,13,0.7388888888888889,0.3290406462940107,81.203007518797,343.67174652605553,562.2375931144334,1.0,0.0,0.0019989650249281265,1998965024.9281266,0.1171875,1.2362506344437487,0.1621470725278826,-0.20765010107750245,0.95,310.0,320.0,4.96038580778505,-0.07703462771724047,-6.2537686833182e-07,0,0,0,pranayama,315.0,P2
0.11768266121680099,0.10135004876441389,0.006773684262016969,0.2947394173031652,0.28796573304114825,0.5099271046484112,-1.2885729702173672,0.6221115681345987,0.024842310728983866,0.5580075981055128,0.7157199831935235,0.15771238508801066,0.6192152414051996,0.6004783317570728,-2.5500863665576618e-06,0,13,0.7562500000000001,0.26034443442685123,79.3388429752066,271.9208933168288,365.33850361304957,0.9090909090909091,0.0,0.0010278191849557596,1027819184.9557596,0.1171875,1.1014657403731742,0.14936440544928564,-0.18258732683373677,-1.95,320.0,330.0,5.119696610571226,-0.05979418227590767,-1.0913828864939079e-06,0,0,0,pranayama,325.0,P2
0.11750946199011135,0.10174459117834947,0.008299561215354958,0.29623496024870133,0.28793539903334636,0.49776909176700596,-1.2923660549309484,0.6193163005040051,0.023400545337480195,0.5613390102810969,0.6991538473383399,0.13781483705724296,0.41446277398984377,0.5723727442140394,1.3340863978370532e-05,0,13,0.7319444444444443,0.18514988089399823,81.97343453510439,193.38274359902314,300.1998492587055,0.8181818181818182,0.0,0.0007355168300465198,735516830.0465198,0.1171875,1.1716981234537875,0.09262405340700977,-0.16410765755329376,0.4083333333333333,330.0,340.0,5.191059841384283,-0.21545362138138452,-1.4512562440729496e-07,0,0,0,pranayama,335.0,P2
0.16227201492650203,0.1537729865608661,0.011462106042465342,0.4734882420715586,0.46202613602909326,0.6290397548897415,-0.9931951562308381,0.6260326304578367,0.03444563647517108,0.520094613352311,0.7112459587860193,0.19115134543370826,-0.06615228387285386,-0.09957658735931574,-2.3389667739925994e-05,0,13,0.7395833333333334,0.22270238922532168,81.12676056338027,232.60505935246474,358.8262993863649,0.9090909090909091,0.0,0.0005307337450133017,530733745.01330173,0.1171875,1.0450280574070834,0.12324682025032185,-0.45544503377496787,0.625,340.0,350.0,5.2805280528052805,-0.23370181757408615,2.4445647612236546e-06,0,0,0,pranayama,345.0,P2
0.08487041220624883,0.07821363017283602,0.012495546063931528,0.29227973562603216,0.2797841895621006,1.1541074198625545,0.25038301613493763,0.6260751460788526,0.02695293546750049,0.547924819671462,0.7292115333991653,0.18128671372770333,0.36199409671571264,0.9352023201083992,2.2164807469932287e-05,0,12,0.7916666666666665,0.19504596712808317,75.78947368421053,204.56593612383813,245.58603380485624,0.5,0.0,2.2438778944558162e-05,22438778.944558162,0.1171875,0.7923280991732558,0.13076688605570327,0.22914648225569853,-1.775,350.0,360.0,5.558414822439526,-0.34604049307659623,-4.0463315541793924e-07,0,0,0,pranayama,355.0,P2
0.1443081832376141,0.10422304837808621,0.018336447352789248,0.31837185491297176,0.30003540756018254,0.3145605727111268,-1.3894442407507095,0.6148866759827976,0.023114722742582482,0.5461869785101402,0.6865918955007368,0.14040491699059665,0.05500821838879487,0.11242349521454287,-1.3103621773421041e-05,0,13,0.6951388888888888,0.23072596613865826,86.31368631368633,240.9854121211881,318.8224071057856,1.0,0.0,0.00036129521632784965,361295216.3278497,0.1171875,0.9380191953216392,0.14104945474611935,-0.42182762850490335,0.21666666666666667,360.0,370.0,6.064008983717013,-0.27778123487393885,-1.2996763484724589e-06,0,0,0,pranayama,365.0,P2
0.11421182071403604,0.09489007516979603,0.013264498200802381,0.2811715854607641,0.2679070872599617,0.5543183366608405,-1.2262190758945712,0.6286455817313125,0.028529606405640867,0.5298201994337567,0.7166153013614466,0.1867951019276899,0.3186955615006665,1.4123958277146427,1.153733437651766e-05,0,11,0.8791666666666667,0.2997510541173199,68.24644549763033,315.9653540157079,516.8682402486902,0.8888888888888888,0.0,0.0004822770403996641,482277040.3996641,0.1171875,1.0691120213101577,0.14393985980630822,0.3325423116542147,1.5083333333333333,370.0,380.0,7.007299270072993,-0.07328547084733462,1.7493366384101205e-06,0,0,0,pranayama,375.0,P2
0.06343557650625051,0.05995761974553993,0.012276697855039981,0.39163634208146575,0.37935964422642576,2.8539127657442145,10.00423731946881,0.6228005229349638,0.1127178103413713,0.12789704354348425,1.0,0.8721029564565157,0.634027346060006,3.7591014787342667,-1.0949193688134888e-05,0,15,0.6511904761904761,0.21338766846318508,92.13893967093237,221.44284880513817,343.3277320927216,0.9230769230769231,0.0,0.00013773147410697998,137731474.10698,0.1171875,1.3660793989355533,0.14701853001430418,-0.12803357927834666,-1.975,380.0,390.0,5.519356075124569,-0.12087093811827763,6.640413899498797e-06,0,0,0,pranayama,385.0,P2
0.14642267075254706,0.17899902379704805,0.02053870285259744,0.6346620035868635,0.6141233007342661,1.659715547264387,1.3566825302460908,0.604718112111757,0.0450841968727515,0.4147548580726125,0.787888053698558,0.3731331956259455,-0.8111473455212193,3.9254481052173507,4.583846314223187e-05,0,13,0.7611111111111111,0.34858067596228137,78.83211678832117,364.08064189779964,583.7498512966739,0.9090909090909091,0.0,0.0002561100426029186,256110042.60291857,0.1171875,0.9220669539558596,0.12817142517365113,0.15637328585275856,2.0,390.0,400.0,4.967230079337703,-0.11692583921960352,1.2083617779552053e-06,0,0,0,chanting,395.0,P2
0.14532929512821716,0.12906519618471465,0.023034670457636335,0.4748298336177886,0.4517951631601522,1.3064930819019687,0.4904306103835139,0.6190285357154288,0.03230655236254316,0.5430843454241284,0.732028375939775,0.18894403051564657,0.6805990697875146,0.675930836538599,-3.701788045460776e-05,0,14,0.7474358974358974,0.24751725778096417,80.27444253859348,257.6241299018636,299.86493873322615,0.8333333333333334,0.0,0.002390979204431299,2390979204.4312987,0.1171875,1.436496096175994,0.16564370252318453,-0.3686505548488776,0.475,400.0,410.0,5.133689839572193,-0.09176639084198446,-6.034170699020213e-06,0,0,0,chanting,405.0,P2
0.1656993791728689,0.15256979707115736,0.019166426011305634,0.5517131317436587,0.5325467057323531,1.275319311990475,0.48450018836375275,0.6220837942217461,0.037638635090986736,0.5429816881403428,0.8006635693497481,0.2576818812094054,1.5205050437486756,3.8493000287519035,-1.5187931267530337e-05,0,14,0.6615384615384615,0.2482532666817215,90.69767441860465,258.39019225386915,422.6993831537,0.8333333333333334,0.0,0.014062218838482896,14062218838.482895,0.1171875,1.6045734507186016,0.2106615396033966,0.19357970973483962,2.0,410.0,420.0,4.808548530721281,-0.11194743045887659,5.3963817707026785e-06,0,0,0,chanting,415.0,P2
0.16090285746618424,0.1748547348811904,0.02518984374576034,0.5698664415665046,0.5446765978207442,1.1622057150099836,-0.12513203744695112,0.620827982093252,0.021332886620782126,0.5585967775878417,0.6863418516880806,0.12774507410023894,0.47087591006540486,0.5878218552735155,3.267251373223729e-05,0,10,0.9898148148148148,0.3952218039891303,60.61739943872778,419.1960265102418,567.623273444241,0.75,0.0,0.0005759296707584114,575929670.7584114,0.1171875,0.9351889941281223,0.15715566629737254,0.25457046745362133,-1.3416666666666666,420.0,430.0,4.622792937399678,0.11396623016987992,-1.2330102195327042e-05,0,0,0,chanting,425.0,P2
