hr_mean,hr_std,hr_min,hr_max,hr_range,bf_mean,bf_std,bf_min,bf_max,bf_range,hr_rmssd,hr_slope,hr_skew,hr_kurtosis,bf_skew,bf_kurtosis,bf_rr,hr_bf_corr_long,hr_slope_long,missing_bf_rr,missing_corr,missing_slope,label,time_center,participant
0.5363079529338406,1.4750288646322791,-2.055864844236384,4.204443757961393,3.123570050834801,-0.22633830138897332,-0.07370111325703194,-0.07921297615160841,-0.18608012554024234,-0.15812126918288014,0.590574478792652,-1.2292874305739203,1.393684123151332,3.340259018238394,0.07404496884147874,-0.3119966817302194,-2.12079460777922,1.1882185288604463,0.009961646750275324,8.093207028119322,11.489125293076059,11.489125293076059,pranayama,0.0,P2
-0.2912153133188682,-0.18545511599542147,0.20123121102442337,-0.1547883212254504,-0.18886097863736137,0.17256308198650075,0.6195310375687513,-0.26818118877272346,0.03765043612484817,0.12017227144798065,-0.2784192311240432,1.2198687526096295,-0.8263522386258897,-0.5155103997467082,-0.34196813406009613,-0.6073229123260957,-0.325131639827738,0.8480816343288025,-1.2006989297211192,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,10.0,P2
-2.3466792536387784,0.417947745711876,-2.3747614747248202,-0.7080366302605783,1.0749088256958856,0.36628531475864934,0.3097611572701625,-0.24980871524341933,-0.1037311517562963,-0.024339851682793123,-0.04618087090319406,-5.7923556796791456,-5.19761390430686,3.9387200208091233,-0.844727764728093,-0.6240505845571471,-0.325131639827738,0.8480816343288025,-1.2006989297211192,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,20.0,P2
0.07287066990263896,1.9509962800367837,-3.072236634421232,3.043695514984379,3.1931644369674537,0.02567552136297811,0.32558034899527066,-0.47416735690859196,-0.07112583504215658,0.07728257239848611,0.9953126035475163,4.073703482600787,-0.2804367425853861,2.9005483643567755,-0.5351118049848563,-0.5067311534012888,-0.4347825268871036,0.33476844883501694,0.1048497297297697,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,30.0,P2
0.3674008433946838,-0.28243014700263497,0.40044681573565605,-0.2450585035570774,-0.34716571291051185,-0.47632585630267693,0.23912290618561227,-0.46027858841592484,-0.14960421670596513,-0.0040785432567796535,-0.27026144151553005,-0.10878713755959839,-0.23782624629654645,-0.5256101851017014,0.40199958471063535,-0.2089310460904347,-0.4020000181108821,0.14283277045036666,-1.7895434489327606,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,40.0,P2
-0.5719638683684746,-0.2626592157781309,0.2411741767423941,-0.12167085033060827,-0.19728607100710202,-0.44662033939613716,-0.06404594443000625,-0.4586722553306139,-0.18157684072045455,-0.03596842102379738,-0.4274578419109747,-0.35014222518063914,0.40978388333292354,-0.13749625095003734,0.03628737518973806,-0.2811207862102452,-0.34116044370837084,-0.45919459618675235,4.356038324209291,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,50.0,P2
-0.018743988514469224,-0.5364641409897521,0.4282099826741996,-0.48102334229855886,-0.47091790154799146,-0.5009237143825744,0.09258112167591939,-0.4733576449317526,-0.2785259621047766,-0.1265991087293041,-0.4267591299510256,0.1076391825772435,-0.1924855166832823,-0.22450399659813053,0.3269825111246337,-0.20938597202095857,-0.33318896073596044,-0.8617291682726419,-0.3396056828063955,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,60.0,P2
0.33963271193209477,-0.5707929942786437,0.469529289667565,-0.6585940136557924,-0.5760635004877854,-0.1815696551116481,0.26471509723826003,-0.5364485033070114,-0.3233687390832155,-0.1510521987190897,-0.5721809983608789,0.03494776719576665,-0.40639378760148065,-0.44561549087489827,-0.647028240816854,-0.6594553195192355,-0.3827800048236267,-0.957288184951802,0.5120585785590858,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,70.0,P2
-0.031424863595166976,-0.25033260018410897,0.38062573196921456,1.0493978119575362,0.2537664558148045,-0.1686039129163536,0.014387898897955463,-0.5148841203997504,-0.29766093257437104,-0.1325022396872883,-0.2901578129844122,0.5222985642615321,3.17738883132027,2.6407028388480103,-0.4961209365665148,-0.5262710280854742,-0.3892439176542546,-0.5192643200314965,-0.2499037719664535,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,80.0,P2
-1.3742359984749808,-0.3712596588763537,0.1417186692661926,-0.2757126644929195,-0.20889381080335503,-0.2186387478901619,0.06558371621171454,-0.49958096823466414,-0.34182142717955577,-0.18060805220980847,-0.35320022573316207,-0.8271118657215101,-0.2090776437263931,0.04871342533016783,-0.628524065080335,-0.5584051798198786,-0.3215226919003482,-0.337003032488727,-0.2757149871667178,-0.12356041264304309,-0.08703882797784893,-0.08703882797784893,pranayama,90.0,P2
