hr_mean,hr_std,hr_min,hr_max,hr_range,bf_mean,bf_std,bf_min,bf_max,bf_range,hr_rmssd,hr_slope,hr_skew,hr_kurtosis,bf_skew,bf_kurtosis,bf_rr,hr_bf_corr_long,hr_slope_long,missing_bf_rr,missing_corr,missing_slope,label,time_center,participant
0.5148491605613046,0.33641264455674924,0.6553340166919727,0.8650904901559175,0.5247677668171593,0.16322869515022165,0.3146157214685064,0.07362713434874688,0.2712230159023455,0.2937680419859955,0.2512788417961531,0.4625016102225311,0.7870204029210539,0.5831388219436103,0.39111610424590804,0.044395370974831275,0.0,0.5950770214162441,0.39995743207397094,1.0,1.0,1.0,pranayama,0.0,P2
0.3913045516769351,0.09412399339985025,0.9419014615617002,0.13446324651910624,0.062229417788373764,0.2235876269295763,0.46695458475075147,0.05084069629134762,0.32157675832253774,0.35926623822076015,0.08552858717884904,0.7107421835759935,0.5219415209365476,0.08287143664853931,0.3284678758036363,0.010426275401126242,0.36991424891935626,0.5347090869168667,0.23280716411840685,0.0,0.0,0.0,pranayama,10.0,P2
0.08443524788964751,0.1821692062250941,0.6148459779292283,0.04173629834697268,0.23869860119107797,0.25290030299275307,0.3988821628534822,0.053056112441131946,0.2897568227440372,0.3252543693945375,0.12982530290789734,0.0,0.0,0.6607862350800465,0.25275631774462787,0.008502220448080938,0.36991424891935626,0.5347090869168667,0.23280716411840685,0.0,0.0,0.0,pranayama,20.0,P2
0.4456605586096103,0.40586318091747864,0.5262925138848235,0.6705437732303152,0.5344857268824587,0.20136164171015242,0.40235845529401054,0.026002174532558806,0.2970951126367262,0.3491718683750726,0.32847784389005785,1.0,0.5871254394704708,0.5260884967665684,0.29938199188825365,0.021996568584868842,0.34732569736272456,0.44360560106237135,0.413058187813486,0.0,0.0,0.0,pranayama,30.0,P2
0.489632271034683,0.07997393249426163,0.9671944510590741,0.1193335508980713,0.0401241996622739,0.12540234908683612,0.38335929528069623,0.027676930083039977,0.27943243755808256,0.33002300021597797,0.08708458889588688,0.5760728218465437,0.592213258260974,0.08156103847275206,0.44050343255448143,0.05625021509195722,0.35407903433524257,0.4095406094454735,0.15150814349838856,0.0,0.0,0.0,pranayama,40.0,P2
0.34939035803072827,0.08285879757841022,0.9469727360427481,0.14001388618145594,0.06105296210357847,0.12989717749093976,0.3167374601128482,0.027870627260148686,0.2722365441488789,0.32251750990832706,0.0571012379312793,0.5516096513292015,0.6695398156451939,0.1319169394581638,0.3854301142229343,0.04794678678955768,0.366612246787328,0.3026920163634868,1.0,0.0,0.0,0.0,pranayama,50.0,P2
0.4319830010063406,0.04290669518922524,0.9707193430513871,0.07978476418675395,0.022843799704723722,0.12168037543711009,0.35115650600012727,0.026099812392115524,0.2504167666016444,0.3011869876304102,0.05723450895953203,0.5980092725181844,0.5976270749538791,0.12062810636229468,0.42920646442942106,0.05619788847544997,0.36825440636244955,0.23124966161724164,0.35169429875694325,0.0,0.0,0.0,pranayama,60.0,P2
0.48548664385911167,0.037897618524731086,0.9759653618024625,0.05002310713162528,0.008161570457219991,0.17000276959348737,0.3889832198047078,0.01849209934654402,0.2403242623654171,0.295431793733108,0.029497010470425633,0.5906414456902862,0.5720857972169495,0.09193996215310897,0.28252827648951856,0.004429887207439642,0.3580384392493429,0.21428972415542719,0.4692796172698579,0.0,0.0,0.0,pranayama,70.0,P2
0.4300898170729752,0.08465742924270134,0.9646779089224384,0.33629035260823015,0.12403664062403716,0.17196465386175486,0.33397342143000036,0.021092406924980833,0.24611016956334497,0.2997976473352345,0.08328959176380885,0.6400381489787696,1.0,0.49237479982697735,0.3052537031752242,0.019749047701586406,0.35670684556918275,0.2920307643418604,0.36407902386026103,0.0,0.0,0.0,pranayama,80.0,P2
0.22961560295747319,0.06701242075075592,0.934345577092535,0.11419577325657171,0.059432090679073624,0.16439373704712779,0.3452237833831977,0.022937713731114685,0.2361712226713848,0.28847563123133857,0.07126499843758538,0.5032651570690789,0.5956459261033208,0.15607674202177751,0.2853148565770012,0.016052904391716916,0.3706577076227857,0.32437873260124156,0.3605153895759453,0.0,0.0,0.0,pranayama,90.0,P2
0.31079704402028696,0.07498987733615622,0.9150253435353436,0.0765557889387547,0.05765868497381324,0.14064805141074144,0.3292629060944896,0.02557958500100882,0.2256870300333122,0.27611142146494266,0.0654807367198817,0.5973360320728719,0.5317061463034486,0.12047325859113447,0.3306552975924232,0.022465956076591104,0.3767362870732753,0.4558101628171139,0.43247996289601687,0.0,0.0,0.0,pranayama,100.0,P2
0.34223009794492754,0.07838091008956266,0.9109086637855922,0.17739487350210625,0.09856725764959948,0.13651907533628527,0.34602270607444996,0.03351603883042188,0.23260019602146764,0.2784032379447761,0.06040105360607573,0.6544314703074793,0.6790468096242077,0.21083351770670716,0.36727044453146684,0.028418580047011394,0.38073709652159016,0.40112754620109614,0.1598489156297368,0.0,0.0,0.0,pranayama,110.0,P2
0.49413474422127734,0.05745637497295952,0.9568222794611634,0.10119280984906753,0.03995588239262923,0.10580949725717571,0.27716920892306873,0.025141237145551554,0.2273718690730383,0.27810673641252154,0.05316696667938542,0.452409700492696,0.6809210226397873,0.14371591926754163,0.3731843948962961,0.041554665233484424,0.376388060647903,0.3196154460082738,0.5131029794371378,0.0,0.0,0.0,pranayama,120.0,P2
0.5709253657362545,0.07083914233209143,0.9799389085045932,0.1581716016636885,0.04660716618302946,0.07600263944808046,0.25981212216778515,0.02736659201460005,0.2049249034369623,0.2537122973184282,0.054790886456809906,0.7157971990203413,0.7370411957242764,0.1357120314555787,0.47613406007602366,0.09270793963073692,0.3734018663194475,0.3555531156829397,0.5444405970945665,0.0,0.0,0.0,pranayama,130.0,P2
0.4965706523224469,0.03524434323816228,0.9476685038616997,0.06492008874885613,0.03212232813205429,0.12389864233573165,0.31203909974179034,0.0201530989419529,0.18121503724579546,0.23373710959577215,0.030903200640722495,0.6047436466626103,0.4791305648791546,0.17244156236109148,0.2988670134995419,0.005972799146473751,0.3559947496793072,0.1764293679126558,0.38517238421683075,0.0,0.0,0.0,pranayama,140.0,P2
0.33324666859198615,0.05094125026804627,0.9444245826837078,0.025845491042940427,0.019401862101941447,0.147414083157278,0.30582543157133907,0.020702491446491594,0.2158322389644185,0.2689467068410123,0.048979544704494504,0.5666517889326123,0.5168547113292711,0.12740843621418946,0.326509224923968,0.02326252414177031,0.3599020371056176,0.24300486013902206,0.5811189011121488,0.0,0.0,0.0,pranayama,150.0,P2
0.47662910254882007,0.04090762969956224,0.9668794620764669,0.0909512034324984,0.029563614894221435,0.161045839900524,0.33256787633868257,0.032281907365617014,0.23216895624466216,0.2787078292681989,0.041644269309340454,0.5811333524261967,0.6169361916867163,0.14926682878074687,0.30233261608387124,0.018250347645223,0.3599020371056176,0.3561689628314034,0.35489324663032473,0.0,0.0,0.0,pranayama,160.0,P2
0.5721167899428075,0.04490469476183079,0.9779289482416659,0.12799105940171707,0.036461404050525864,0.09451655359048237,0.3109872020374375,0.018825792637595113,0.25912432867497914,0.31453218800839194,0.06191761363163667,0.577562696255113,0.6033540229256928,0.139519371271069,0.3975646178673504,0.053025022933636534,0.3423453025815396,0.3546767139722346,0.35418420475807644,0.0,0.0,0.0,pranayama,170.0,P2
0.40300433558873294,0.03995054662659864,0.9328243873038887,0.031087305533175957,0.02889636827194142,0.08224368126754274,0.3084897382752562,0.018216213470916925,0.2656234411733311,0.3215741234368779,0.048715669970084974,0.6017532615131291,0.45192696510092245,0.16303643385884892,0.5441271045285375,0.13587092082436916,0.3302370330241998,0.4522819339546441,0.4164744227121924,0.0,0.0,0.0,pranayama,180.0,P2
0.5115871969413739,0.02697742580774265,0.9758570492383951,0.0791589004071418,0.01928182831804065,0.15319973152430866,0.32110872516906647,0.01790896245838119,0.20189277537033823,0.25632641487567354,0.038558612010467286,0.6008995973557113,0.5934472833307302,0.13179709462733769,0.25512129448628534,0.008658876282476108,0.3553870963760852,0.3906660422265049,0.3321251242888023,0.0,0.0,0.0,pranayama,190.0,P2
0.5057638030611926,0.032699675187214616,0.9553177778305386,0.07456101925443415,0.030828953726960706,0.10227603593763031,0.2549532578092486,0.017635373124906695,0.17472206496555687,0.22859528647626687,0.04154058161756624,0.5154256364761427,0.6266861437410982,0.20451164879391642,0.338726189029326,0.027787067709338233,0.36683018987995614,0.2898348320565943,0.4233608965948786,0.0,0.0,0.0,pranayama,200.0,P2
0.4904095369673982,0.0886652809348234,0.9585456527027115,0.3191111310667183,0.12148934928607577,0.1352304964847142,0.2774239100187027,0.015767123600991716,0.1701486009444177,0.22503096297224495,0.07145974493172358,0.6333092899696573,0.821944011529277,0.322534988942189,0.23893991220108174,0.010516859689564728,0.36330880115710007,0.2403426116396335,0.29727342903703946,0.0,0.0,0.0,pranayama,210.0,P2
0.4793855478043696,0.10234165550746496,0.9201381779483793,0.17584417689327525,0.09200672604531082,0.21092059074513503,0.5033403882981465,0.02226324962221192,0.4023277476366581,0.4594808737011394,0.09001115993402181,0.521795223814028,0.5822180616644937,0.12725799401178772,0.3773611942909845,0.041634004504146824,0.3572175865848618,0.21216004622779516,0.39818355670904554,0.0,0.0,0.0,pranayama,220.0,P2
0.3702659975628606,0.02935490503520194,0.9596355177918046,0.016749932649822163,0.0061092627246741305,0.09269707778424556,0.2401466595920099,0.020815560649799836,0.18201680821535765,0.23415913848657216,0.038751477397793554,0.6718943583711218,0.4620035108050563,0.14028980071666092,0.33495393881559643,0.03266099833904632,0.3596938207073906,0.30956495250501026,0.3620465642283239,0.0,0.0,0.0,pranayama,230.0,P2
0.5839090350386797,0.04266886701844033,0.9929835923313977,0.10462383560856159,0.017857205900067785,0.08141807145487133,0.2936827782483834,0.01479266176750096,0.19360220254146104,0.24970143318081645,0.04552738539198775,0.49952904683885785,0.6896004728769125,0.11650725022697721,0.4175343204003088,0.05238737101100056,0.37103077605717955,0.2686759971629234,0.2882858785670391,0.0,0.0,0.0,pranayama,240.0,P2
0.35157365092442916,0.05476083365198495,0.9653839463770773,0.09243181205902484,0.03109290344900717,0.11835849895971574,0.3044024594603439,0.023605934520641043,0.19533235221459677,0.2461407482030018,0.04015097844307025,0.589197662055349,0.6010632381368571,0.11007091439248057,0.34065223187964616,0.018895092352458995,0.3748878846130936,0.46814846158721735,0.5736949277457148,0.0,0.0,0.0,pranayama,250.0,P2
